,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
57,0,60,24,12,0,35.6066568132085,0.0,49.5451986679775,0.0,-1.5707963267948966,3.141592653589793
58,0,60,36,0,0,41.8876364751336,0.0,40.2309764188487,0.0,-1.5707963267948966,3.141592653589793
59,0,60,36,12,0,40.0061241363159,0.0,43.4898513847488,0.0,-1.5707963267948966,3.141592653589793
60,0,60,48,0,0,44.213313626417,0.0,33.0732781375592,0.0,-1.5707963267948966,3.141592653589793
61,0,60,48,12,0,43.0504750507753,0.0,36.652127278204,0.0,-1.5707963267948966,3.141592653589793
62,0,60,60,0,0,45.0,0.0,25.5884572681199,3.141592653589793,-1.5707963267948966,0.0
63,0,60,60,12,0,44.6066568132085,0.0,29.3308677028396,0.0,-1.5707963267948966,3.141592653589793
64,0,60,72,0,0,44.213313626417,0.0,18.1036363986806,3.141592653589793,-1.3613568165555774,0.0
65,0,60,72,12,0,44.6066568132085,0.0,21.8460468334002,3.141592653589793,-1.5707963267948966,0.0
66,0,60,72,36,0,43.0504750507753,0.0,29.1673064087646,0.0,-1.5707963267948966,3.141592653589793
67,0,60,72,48,0,41.1689627119576,0.0,32.4261813746647,0.0,-1.5707963267948966,3.141592653589793
68,0,60,72,60,0,38.651007727668,0.0,35.2226536919933,0.0,-1.5707963267948966,3.141592653589793
69,0,60,84,0,0,41.8876364751336,0.0,10.9459381173911,3.141592653589793,-1.1519173063162578,0.0
70,0,60,84,12,0,43.0504750507753,0.0,14.5247872580358,3.141592653589793,-1.3613568165555765,0.0
71,0,60,84,36,0,43.0504750507753,0.0,22.0096081274752,0.0,-1.5707963267948966,3.141592653589793
72,0,60,84,48,0,41.8876364751336,0.0,25.5884572681199,0.0,-1.5707963267948966,3.141592653589793
73,0,60,84,60,0,40.0061241363159,0.0,28.84733223402,0.0,-1.5707963267948966,3.141592653589793
74,0,60,96,0,0,38.1246117974981,0.0,4.42818818559086,3.141592653589793,-0.9424777960769378,0.0
75,0,60,96,12,0,40.0061241363159,0.0,7.68706315149097,3.141592653589793,-1.1519173063162578,0.0
76,0,60,96,36,0,41.5623058987491,0.0,15.0083227268554,3.141592653589793,-1.5707963267948963,0.0
77,0,60,108,12,0,35.6066568132085,0.0,1.63171586826228,3.141592653589793,-0.9424777960769378,0.0
78,0,72,12,0,0,23.5623058987491,0.0,58.2959318295526,0.0,-1.5707963267948966,3.141592653589793
79,0,72,24,0,0,29.651007727668,0.0,53.872231010499,0.0,-1.5707963267948966,3.141592653589793
80,0,72,24,12,0,26.6066568132085,0.0,56.0840814200258,0.0,-1.5707963267948966,3.141592653589793
81,0,72,36,0,0,34.6869176962472,0.0,48.2792863758418,0.0,-1.5707963267948966,3.141592653589793
82,0,72,36,12,0,32.1689627119576,0.0,51.0757586931704,0.0,-1.5707963267948966,3.141592653589793
83,0,72,48,0,0,38.4499423738827,0.0,41.7615364440416,0.0,-1.5707963267948966,3.141592653589793
84,0,72,48,12,0,36.5684300350649,0.0,45.0204114099417,0.0,-1.5707963267948966,3.141592653589793
85,0,72,60,0,0,40.7756195251661,0.0,34.6038381627521,0.0,-1.5707963267948966,3.141592653589793
86,0,72,60,12,0,39.6127809495244,0.0,38.1826873033968,0.0,-1.5707963267948966,3.141592653589793
87,0,72,72,0,0,41.5623058987491,0.0,27.1190172933128,3.141592653589793,-1.5707963267948966,0.0
